membership_id,customer_id,guild_id,tier,valid_from,valid_to
MEM-01623,WIZ-02291,GLD-01,adept,2025-08-13,
MEM-01624,WIZ-02292,GLD-01,apprentice,2026-01-25,
MEM-01625,WIZ-02293,GLD-06,apprentice,2026-04-03,
MEM-01626,WIZ-02295,GLD-11,archmage,2024-07-08,
MEM-01627,WIZ-02297,GLD-03,apprentice,2024-09-17,
MEM-01628,WIZ-02300,GLD-04,Apprentice,2025-03-10,2025-12-11
MEM-01629,WIZ-02300,GLD-04,adept,2025-12-11,
MEM-01630,WIZ-02301,GLD-10,apprentice,2025-06-05,
MEM-01631,WIZ-02304,GLD-06,adept,2026-06-11,
MEM-01632,WIZ-02306,GLD-04,apprentice,2026-06-27,
MEM-01633,WIZ-02308,GLD-03,apprentice,2026-02-11,2026-05-12
MEM-01634,WIZ-02308,GLD-03,adept,2026-05-12,
MEM-01635,WIZ-02309,GLD-02,apprentice,2025-01-22,2025-09-29
MEM-01636,WIZ-02309,GLD-02,adept,2025-09-29,
MEM-01637,WIZ-02310,GLD-04,Adept,2025-08-01,
MEM-01638,WIZ-02312,GLD-11,archmage,2023-12-03,
MEM-01639,WIZ-02313,GLD-09,apprentice,2026-03-26,
MEM-01640,WIZ-02314,GLD-01,Adept,2025-07-02,
MEM-01641,WIZ-02315,GLD-10,Adept,2025-04-01,2025-08-10
MEM-01642,WIZ-02315,GLD-10,archmage,2025-08-10,
MEM-01643,WIZ-02316,GLD-03,adept,2024-11-16,
MEM-01644,WIZ-02317,GLD-10,adept,2024-10-16,2025-07-25
MEM-01645,WIZ-02317,GLD-10,archmage,2025-07-25,
MEM-01646,WIZ-02318,GLD-12,Adept,2026-01-09,
MEM-01647,WIZ-02319,GLD-09,apprentice,2026-01-31,
MEM-01648,WIZ-02320,GLD-09,apprentice,2023-12-22,
MEM-01649,WIZ-02321,GLD-09,APPRENTICE,2026-05-10,
MEM-01650,WIZ-02322,GLD-11,archmage,2025-11-12,
MEM-01651,WIZ-02324,GLD-09,APPRENTICE,2026-06-17,
MEM-01652,WIZ-02325,GLD-06,apprentice,2026-06-14,
MEM-01653,WIZ-02326,GLD-03,apprentice,2025-11-13,
MEM-01654,WIZ-02327,GLD-05,Apprentice,2024-06-12,
MEM-01655,WIZ-02328,GLD-05,apprentice,2023-04-26,
MEM-01656,WIZ-02331,GLD-10,ADEPT,2025-11-29,
MEM-01657,WIZ-02332,GLD-07,apprentice,2026-06-07,
MEM-01658,WIZ-02333,GLD-10,ARCHMAGE,2024-05-05,
MEM-01659,WIZ-02336,GLD-01,archmage,2025-03-18,
MEM-01660,WIZ-02337,GLD-02,archmage,2023-12-01,
MEM-01661,WIZ-02338,GLD-06,adept,2024-05-05,
MEM-01662,WIZ-02339,GLD-09,adept,2024-11-14,
MEM-01663,WIZ-02340,GLD-07,apprentice,2024-05-14,2025-05-04
MEM-01664,WIZ-02340,GLD-07,adept,2025-05-04,
MEM-01665,WIZ-02341,GLD-10,apprentice,2023-10-22,
MEM-01666,WIZ-02342,GLD-04,apprentice,2024-05-01,
MEM-01667,WIZ-02343,GLD-12,adept,2023-06-24,
MEM-01668,WIZ-02344,GLD-10,Apprentice,2025-08-12,
MEM-01669,WIZ-02345,GLD-08,apprentice,2024-06-19,2025-09-12
MEM-01670,WIZ-02345,GLD-08,Adept,2025-09-12,
MEM-01671,WIZ-02347,GLD-06,adept,2026-04-27,
MEM-01672,WIZ-02348,GLD-11,adept,2024-10-20,
MEM-01673,WIZ-02350,GLD-06,Apprentice,2023-06-18,
MEM-01674,WIZ-02351,GLD-11,apprentice,2025-03-20,
MEM-01675,WIZ-02353,GLD-10,archmage,2026-06-28,
MEM-01676,WIZ-02354,GLD-02,APPRENTICE,2023-12-03,2025-04-26
MEM-01677,WIZ-02354,GLD-02,adept,2025-04-26,
MEM-01678,WIZ-02355,GLD-05,adept,2026-06-09,
MEM-01679,WIZ-02356,GLD-07,apprentice,2024-04-20,
MEM-01680,WIZ-02357,GLD-08,ADEPT,2023-11-05,
MEM-01681,WIZ-02358,GLD-06,adept,2024-10-14,
MEM-01682,WIZ-02360,GLD-03,Apprentice,2024-09-11,
MEM-01683,WIZ-02361,GLD-07,archmage,2024-12-26,
MEM-01684,WIZ-02362,GLD-09,apprentice,2025-01-19,
MEM-01685,WIZ-02363,GLD-02,APPRENTICE,2025-10-21,2026-05-03
MEM-01686,WIZ-02363,GLD-02,adept,2026-05-03,
MEM-01687,WIZ-02364,GLD-11,apprentice,2025-01-24,
MEM-01688,WIZ-02365,GLD-02,adept,2025-12-10,
MEM-01689,WIZ-02366,GLD-08,apprentice,2025-03-11,2025-08-22
MEM-01690,WIZ-02366,GLD-08,adept,2025-08-22,
MEM-01691,WIZ-02367,GLD-10,adept,2024-02-25,
MEM-01692,WIZ-02368,GLD-03,adept,2024-04-09,
MEM-01693,WIZ-02370,GLD-06,Archmage,2025-11-14,
MEM-01694,WIZ-02371,GLD-03,archmage,2026-05-27,
MEM-01695,WIZ-02375,GLD-01,apprentice,2025-02-19,
MEM-01696,WIZ-02376,GLD-03,Apprentice,2026-03-08,
MEM-01697,WIZ-02377,GLD-09,apprentice,2026-02-03,
MEM-01698,WIZ-02379,GLD-08,apprentice,2023-11-20,
MEM-01699,WIZ-02380,GLD-03,apprentice,2024-03-25,
MEM-01700,WIZ-02381,GLD-12,adept,2026-06-20,
MEM-01701,WIZ-02382,GLD-10,apprentice,2024-01-15,
MEM-01702,WIZ-02383,GLD-07,apprentice,2025-07-10,
MEM-01703,WIZ-02384,GLD-12,apprentice,2024-03-29,
MEM-01704,WIZ-02387,GLD-06,Apprentice,2024-01-22,
MEM-01705,WIZ-02389,GLD-09,apprentice,2026-02-25,
MEM-01706,WIZ-02391,GLD-10,apprentice,2025-05-21,
MEM-01707,WIZ-02392,GLD-03,apprentice,2023-11-30,
MEM-01708,WIZ-02393,GLD-07,adept,2026-06-26,
MEM-01709,WIZ-02394,GLD-08,Apprentice,2026-04-11,
MEM-01710,WIZ-02395,GLD-11,Archmage,2024-12-15,
MEM-01711,WIZ-02397,GLD-06,apprentice,2025-02-27,
MEM-01712,WIZ-02400,GLD-07,apprentice,2025-10-05,
MEM-01713,WIZ-02401,GLD-01,Apprentice,2024-11-22,2026-04-07
MEM-01714,WIZ-02401,GLD-01,adept,2026-04-07,
MEM-01715,WIZ-02402,GLD-06,APPRENTICE,2026-04-18,
MEM-01716,WIZ-02404,GLD-09,apprentice,2024-03-14,
MEM-01717,WIZ-02406,GLD-10,Apprentice,2024-08-26,
MEM-01718,WIZ-02407,GLD-01,adept,2026-06-27,
MEM-01719,WIZ-02408,GLD-12,apprentice,2026-05-24,
MEM-01720,WIZ-02410,GLD-04,apprentice,2024-12-23,
MEM-01721,WIZ-02411,GLD-07,APPRENTICE,2025-11-10,2026-01-29
MEM-01722,WIZ-02411,GLD-07,Adept,2026-01-29,
MEM-01723,WIZ-02412,GLD-09,apprentice,2024-08-22,2025-05-28
MEM-01724,WIZ-02412,GLD-09,adept,2025-05-28,
MEM-01725,WIZ-02413,GLD-05,adept,2023-06-20,
MEM-01726,WIZ-02414,GLD-06,apprentice,2025-08-23,
MEM-01727,WIZ-02416,GLD-01,archmage,2023-11-13,
MEM-01728,WIZ-02417,GLD-10,Archmage,2023-02-07,
MEM-01729,WIZ-02419,GLD-10,adept,2024-10-26,
MEM-01730,WIZ-02423,GLD-03,adept,2025-01-08,
MEM-01731,WIZ-02425,GLD-11,apprentice,2026-06-30,
MEM-01732,WIZ-02426,GLD-12,ADEPT,2025-06-02,
MEM-01733,WIZ-02428,GLD-11,apprentice,2026-02-01,
MEM-01734,WIZ-02430,GLD-09,apprentice,2026-06-06,
MEM-01735,WIZ-02435,GLD-11,Apprentice,2026-05-05,
MEM-01736,WIZ-02436,GLD-07,adept,2025-09-17,
MEM-01737,WIZ-02437,GLD-05,apprentice,2025-07-28,
MEM-01738,WIZ-02441,GLD-03,Adept,2024-06-22,
MEM-01739,WIZ-02442,GLD-12,apprentice,2025-11-17,
MEM-01740,WIZ-02444,GLD-03,APPRENTICE,2026-03-31,
MEM-01741,WIZ-02446,GLD-07,archmage,2024-04-06,
MEM-01742,WIZ-02447,GLD-09,Adept,2024-08-19,2025-08-21
MEM-01743,WIZ-02447,GLD-09,Archmage,2025-08-21,
MEM-01744,WIZ-02449,GLD-08,ADEPT,2024-06-28,2024-11-18
MEM-01745,WIZ-02449,GLD-08,archmage,2024-11-18,
MEM-01746,WIZ-02450,GLD-07,apprentice,2026-03-17,2026-04-26
MEM-01747,WIZ-02450,GLD-07,Adept,2026-04-26,
MEM-01748,WIZ-02451,GLD-08,APPRENTICE,2026-06-30,
MEM-01749,WIZ-02452,GLD-11,apprentice,2024-12-21,
MEM-01750,WIZ-02455,GLD-05,apprentice,2025-08-07,
MEM-01751,WIZ-02457,GLD-07,apprentice,2025-08-28,
MEM-01752,WIZ-02458,GLD-04,apprentice,2026-02-26,2026-04-07
MEM-01753,WIZ-02458,GLD-04,ADEPT,2026-04-07,
MEM-01754,WIZ-02459,GLD-06,Apprentice,2026-02-18,2026-05-21
MEM-01755,WIZ-02459,GLD-06,Adept,2026-05-21,
MEM-01756,WIZ-02461,GLD-08,apprentice,2026-03-13,
MEM-01757,WIZ-02462,GLD-01,adept,2026-06-17,
MEM-01758,WIZ-02463,GLD-08,apprentice,2025-01-01,
MEM-01759,WIZ-02466,GLD-12,adept,2026-05-19,
MEM-01760,WIZ-02467,GLD-10,apprentice,2024-11-23,
MEM-01761,WIZ-02468,GLD-09,APPRENTICE,2024-03-09,
MEM-01762,WIZ-02471,GLD-06,adept,2026-04-18,
MEM-01763,WIZ-02472,GLD-11,apprentice,2024-12-23,
MEM-01764,WIZ-02473,GLD-12,ADEPT,2024-06-13,
MEM-01765,WIZ-02474,GLD-05,Apprentice,2025-05-01,
MEM-01766,WIZ-02476,GLD-05,apprentice,2025-12-30,
MEM-01767,WIZ-02477,GLD-01,Archmage,2024-12-22,
MEM-01768,WIZ-02479,GLD-01,adept,2024-08-16,
MEM-01769,WIZ-02481,GLD-08,Adept,2026-04-08,
MEM-01770,WIZ-02484,GLD-06,Adept,2026-06-28,
MEM-01771,WIZ-02485,GLD-02,apprentice,2026-02-17,
MEM-01772,WIZ-02486,GLD-01,apprentice,2026-04-01,
MEM-01773,WIZ-02487,GLD-02,Archmage,2026-05-29,
MEM-01774,WIZ-02488,GLD-01,APPRENTICE,2026-04-20,
MEM-01775,WIZ-02489,GLD-07,apprentice,2025-05-17,
MEM-01776,WIZ-02491,GLD-05,Apprentice,2026-02-04,
MEM-01777,WIZ-02493,GLD-03,apprentice,2025-05-05,
MEM-01778,WIZ-02494,GLD-11,APPRENTICE,2023-08-13,
MEM-01779,WIZ-02495,GLD-03,ADEPT,2024-12-07,
MEM-01780,WIZ-02496,GLD-07,Adept,2026-06-07,
MEM-01781,WIZ-02497,GLD-10,adept,2024-08-25,2026-05-29
MEM-01782,WIZ-02497,GLD-10,Archmage,2026-05-29,
MEM-01783,WIZ-02499,GLD-11,apprentice,2023-04-04,
MEM-01784,WIZ-02500,GLD-03,adept,2026-05-17,
MEM-01785,WIZ-02501,GLD-07,apprentice,2026-04-13,
MEM-01786,WIZ-02503,GLD-08,archmage,2026-06-18,
MEM-01787,WIZ-02504,GLD-06,APPRENTICE,2025-08-22,
MEM-01788,WIZ-02505,GLD-11,Adept,2023-06-13,
MEM-01789,WIZ-02507,GLD-02,APPRENTICE,2023-12-09,
MEM-01790,WIZ-02508,GLD-10,Apprentice,2023-08-19,
MEM-01791,WIZ-02509,GLD-02,APPRENTICE,2024-01-27,
MEM-01792,WIZ-02510,GLD-10,APPRENTICE,2023-05-11,
MEM-01793,WIZ-02511,GLD-07,apprentice,2026-06-30,
MEM-01794,WIZ-02512,GLD-11,archmage,2026-04-12,
MEM-01795,WIZ-02513,GLD-09,APPRENTICE,2025-10-22,
MEM-01796,WIZ-02516,GLD-05,apprentice,2024-11-16,
MEM-01797,WIZ-02518,GLD-03,apprentice,2026-04-02,
MEM-01798,WIZ-02520,GLD-07,Apprentice,2025-06-19,
MEM-01799,WIZ-02521,GLD-09,adept,2024-01-02,
MEM-01800,WIZ-02522,GLD-04,apprentice,2025-11-05,
MEM-01801,WIZ-02526,GLD-01,apprentice,2025-04-08,
MEM-01802,WIZ-02527,GLD-11,apprentice,2024-08-11,
MEM-01803,WIZ-02528,GLD-05,apprentice,2023-06-22,
MEM-01804,WIZ-02530,GLD-10,apprentice,2025-05-18,2025-08-27
MEM-01805,WIZ-02530,GLD-10,adept,2025-08-27,
MEM-01806,WIZ-02532,GLD-06,APPRENTICE,2025-09-09,
MEM-01807,WIZ-02533,GLD-06,Apprentice,2024-06-28,
MEM-01808,WIZ-02534,GLD-12,apprentice,2025-12-24,
MEM-01809,WIZ-02536,GLD-02,ADEPT,2025-06-16,
MEM-01810,WIZ-02537,GLD-04,APPRENTICE,2025-06-07,
MEM-01811,WIZ-02538,GLD-04,apprentice,2024-01-28,
MEM-01812,WIZ-02539,GLD-04,apprentice,2026-05-03,
MEM-01813,WIZ-02542,GLD-08,Apprentice,2024-09-05,
MEM-01814,WIZ-02543,GLD-01,apprentice,2025-11-30,
MEM-01815,WIZ-02544,GLD-11,APPRENTICE,2025-12-17,
MEM-01816,WIZ-02545,GLD-09,adept,2025-04-18,
MEM-01817,WIZ-02546,GLD-07,apprentice,2024-11-28,
MEM-01818,WIZ-02547,GLD-04,apprentice,2025-06-21,2026-04-24
MEM-01819,WIZ-02547,GLD-04,adept,2026-04-24,
MEM-01820,WIZ-02548,GLD-09,apprentice,2025-12-19,
MEM-01821,WIZ-02549,GLD-07,apprentice,2023-11-09,2024-11-28
MEM-01822,WIZ-02549,GLD-07,ADEPT,2024-11-28,
MEM-01823,WIZ-02550,GLD-04,apprentice,2026-04-22,
MEM-01824,WIZ-02551,GLD-09,adept,2026-04-02,
MEM-01825,WIZ-02552,GLD-12,apprentice,2024-07-06,
MEM-01826,WIZ-02554,GLD-10,adept,2026-06-24,
MEM-01827,WIZ-02557,GLD-12,adept,2026-03-12,
MEM-01828,WIZ-02558,GLD-07,archmage,2026-01-04,
MEM-01829,WIZ-02559,GLD-07,Apprentice,2024-10-03,
MEM-01830,WIZ-02561,GLD-01,archmage,2025-03-16,
MEM-01831,WIZ-02563,GLD-12,adept,2024-03-20,2024-04-23
MEM-01832,WIZ-02563,GLD-12,Archmage,2024-04-23,
MEM-01833,WIZ-02564,GLD-09,Apprentice,2026-01-13,
MEM-01834,WIZ-02565,GLD-08,adept,2026-06-12,
MEM-01835,WIZ-02566,GLD-07,ADEPT,2025-03-29,
MEM-01836,WIZ-02568,GLD-08,adept,2026-03-05,2026-06-01
MEM-01837,WIZ-02568,GLD-08,archmage,2026-06-01,
MEM-01838,WIZ-02571,GLD-11,Adept,2024-03-02,
MEM-01839,WIZ-02573,GLD-12,Adept,2026-06-30,
MEM-01840,WIZ-02577,GLD-10,apprentice,2024-09-17,2025-05-03
MEM-01841,WIZ-02577,GLD-10,adept,2025-05-03,
MEM-01842,WIZ-02578,GLD-12,ADEPT,2026-05-16,
MEM-01843,WIZ-02579,GLD-10,apprentice,2026-06-25,
MEM-01844,WIZ-02581,GLD-12,apprentice,2025-09-03,2025-11-30
MEM-01845,WIZ-02581,GLD-12,ADEPT,2025-11-30,
MEM-01846,WIZ-02582,GLD-11,ADEPT,2026-03-11,
MEM-01847,WIZ-02583,GLD-11,APPRENTICE,2026-05-31,
MEM-01848,WIZ-02585,GLD-12,apprentice,2026-01-27,
MEM-01849,WIZ-02586,GLD-10,apprentice,2025-02-19,
MEM-01850,WIZ-02589,GLD-03,Adept,2026-01-18,
MEM-01851,WIZ-02593,GLD-08,apprentice,2025-07-31,
MEM-01852,WIZ-02594,GLD-09,adept,2026-06-24,
MEM-01853,WIZ-02596,GLD-04,apprentice,2024-10-26,
MEM-01854,WIZ-02600,GLD-11,apprentice,2024-12-03,
MEM-01855,WIZ-02603,GLD-02,apprentice,2024-03-22,
MEM-01856,WIZ-02604,GLD-09,APPRENTICE,2025-09-05,
MEM-01857,WIZ-02605,GLD-11,archmage,2024-08-15,
MEM-01858,WIZ-02608,GLD-09,apprentice,2026-06-15,
MEM-01859,WIZ-02609,GLD-01,apprentice,2026-05-15,
MEM-01860,WIZ-02610,GLD-11,APPRENTICE,2026-04-17,
MEM-01861,WIZ-02612,GLD-01,apprentice,2026-02-01,
MEM-01862,WIZ-02613,GLD-05,adept,2026-01-30,
MEM-01863,WIZ-02615,GLD-06,APPRENTICE,2026-04-20,
MEM-01864,WIZ-02616,GLD-03,apprentice,2025-12-25,
MEM-01865,WIZ-02617,GLD-02,adept,2025-12-13,2026-03-31
MEM-01866,WIZ-02617,GLD-02,archmage,2026-03-31,
MEM-01867,WIZ-02618,GLD-07,Apprentice,2023-08-06,
MEM-01868,WIZ-02619,GLD-11,ADEPT,2024-02-04,
MEM-01869,WIZ-02621,GLD-02,apprentice,2026-03-17,
MEM-01870,WIZ-02622,GLD-11,apprentice,2023-04-06,
MEM-01871,WIZ-02623,GLD-11,ADEPT,2024-10-14,
MEM-01872,WIZ-02624,GLD-04,adept,2026-02-28,
MEM-01873,WIZ-02626,GLD-03,ADEPT,2026-05-21,
MEM-01874,WIZ-02627,GLD-07,apprentice,2025-03-21,
MEM-01875,WIZ-02630,GLD-12,APPRENTICE,2026-02-18,2026-05-27
MEM-01876,WIZ-02630,GLD-12,adept,2026-05-27,
MEM-01877,WIZ-02632,GLD-04,APPRENTICE,2025-05-07,
MEM-01878,WIZ-02633,GLD-04,Adept,2026-06-25,
MEM-01879,WIZ-02634,GLD-12,apprentice,2023-10-06,
MEM-01880,WIZ-02635,GLD-07,APPRENTICE,2024-12-10,
MEM-01881,WIZ-02636,GLD-06,apprentice,2024-05-25,
MEM-01882,WIZ-02637,GLD-03,archmage,2024-10-13,
MEM-01883,WIZ-02638,GLD-01,APPRENTICE,2025-03-04,
MEM-01884,WIZ-02639,GLD-04,Apprentice,2025-10-17,
MEM-01885,WIZ-02641,GLD-11,adept,2023-12-10,
MEM-01886,WIZ-02642,GLD-10,apprentice,2024-11-22,2026-04-16
MEM-01887,WIZ-02642,GLD-10,adept,2026-04-16,
MEM-01888,WIZ-02643,GLD-08,apprentice,2025-11-26,
MEM-01889,WIZ-02646,GLD-04,archmage,2024-02-16,
MEM-01890,WIZ-02647,GLD-06,apprentice,2025-02-08,2025-11-18
MEM-01891,WIZ-02647,GLD-06,adept,2025-11-18,
MEM-01892,WIZ-02648,GLD-05,adept,2024-05-29,
MEM-01893,WIZ-02651,GLD-08,apprentice,2026-02-07,
MEM-01894,WIZ-02652,GLD-05,adept,2026-02-13,
MEM-01895,WIZ-02655,GLD-04,adept,2025-10-17,
MEM-01896,WIZ-02659,GLD-10,Apprentice,2025-06-28,
MEM-01897,WIZ-02660,GLD-07,adept,2026-03-03,
MEM-01898,WIZ-02661,GLD-09,Adept,2023-10-09,
MEM-01899,WIZ-02662,GLD-04,ADEPT,2026-06-27,
MEM-01900,WIZ-02663,GLD-01,adept,2025-07-24,
MEM-01901,WIZ-02665,GLD-01,apprentice,2024-06-16,
MEM-01902,WIZ-02667,GLD-08,apprentice,2023-10-18,
MEM-01903,WIZ-02668,GLD-08,apprentice,2024-04-12,
MEM-01904,WIZ-02669,GLD-11,Adept,2024-04-28,
MEM-01905,WIZ-02670,GLD-02,apprentice,2023-11-25,
MEM-01906,WIZ-02671,GLD-09,Adept,2026-03-31,
MEM-01907,WIZ-02673,GLD-07,apprentice,2024-03-20,
MEM-01908,WIZ-02674,GLD-09,Apprentice,2026-06-04,
MEM-01909,WIZ-02675,GLD-04,Archmage,2024-07-04,
MEM-01910,WIZ-02676,GLD-05,apprentice,2025-10-16,
MEM-01911,WIZ-02679,GLD-12,archmage,2024-07-20,
MEM-01912,WIZ-02681,GLD-01,apprentice,2025-08-14,2026-02-18
MEM-01913,WIZ-02681,GLD-01,adept,2026-02-18,
MEM-01914,WIZ-02683,GLD-02,apprentice,2025-08-19,
MEM-01915,WIZ-02688,GLD-04,apprentice,2026-03-24,
MEM-01916,WIZ-02689,GLD-07,adept,2026-05-29,
MEM-01917,WIZ-02691,GLD-02,archmage,2025-05-30,
MEM-01918,WIZ-02692,GLD-07,adept,2026-04-29,
MEM-01919,WIZ-02696,GLD-07,Apprentice,2025-02-11,
MEM-01920,WIZ-02697,GLD-12,apprentice,2024-06-23,
MEM-01921,WIZ-02698,GLD-03,Adept,2025-06-10,
MEM-01922,WIZ-02699,GLD-05,apprentice,2026-06-13,
MEM-01923,WIZ-02700,GLD-02,APPRENTICE,2026-06-01,
MEM-01924,WIZ-02702,GLD-10,apprentice,2026-03-06,
MEM-01925,WIZ-02705,GLD-10,apprentice,2024-07-12,
MEM-01926,WIZ-02706,GLD-02,ARCHMAGE,2026-06-06,
MEM-01927,WIZ-02707,GLD-10,apprentice,2025-03-18,
MEM-01928,WIZ-02709,GLD-04,apprentice,2025-12-22,
MEM-01929,WIZ-02710,GLD-10,apprentice,2025-05-28,
MEM-01930,WIZ-02711,GLD-09,Adept,2026-06-11,
MEM-01931,WIZ-02712,GLD-03,adept,2026-06-20,
MEM-01932,WIZ-02713,GLD-06,Adept,2024-12-14,
MEM-01933,WIZ-02714,GLD-02,adept,2026-04-10,
MEM-01934,WIZ-02717,GLD-11,adept,2026-05-03,
MEM-01935,WIZ-02719,GLD-05,apprentice,2025-12-25,2026-05-31
MEM-01936,WIZ-02719,GLD-05,adept,2026-05-31,
MEM-01937,WIZ-02721,GLD-10,APPRENTICE,2024-10-28,
MEM-01938,WIZ-02722,GLD-02,apprentice,2026-06-07,
MEM-01939,WIZ-02723,GLD-04,Apprentice,2026-05-24,
MEM-01940,WIZ-02725,GLD-07,archmage,2025-10-28,
MEM-01941,WIZ-02726,GLD-11,adept,2024-04-05,
MEM-01942,WIZ-02728,GLD-11,apprentice,2024-03-28,
MEM-01943,WIZ-02730,GLD-05,adept,2025-03-26,
MEM-01944,WIZ-02732,GLD-09,Apprentice,2026-05-15,
MEM-01945,WIZ-02734,GLD-01,apprentice,2024-07-24,2025-08-28
MEM-01946,WIZ-02734,GLD-01,adept,2025-08-28,
MEM-01947,WIZ-02736,GLD-08,adept,2026-02-24,
MEM-01948,WIZ-02737,GLD-08,apprentice,2026-01-08,
MEM-01949,WIZ-02738,GLD-11,apprentice,2025-01-16,
MEM-01950,WIZ-02740,GLD-08,apprentice,2023-06-12,2025-03-27
MEM-01951,WIZ-02740,GLD-08,adept,2025-03-27,
MEM-01952,WIZ-02741,GLD-12,adept,2026-03-22,
MEM-01953,WIZ-02742,GLD-05,Apprentice,2024-06-20,
MEM-01954,WIZ-02743,GLD-09,apprentice,2024-08-14,
MEM-01955,WIZ-02745,GLD-10,Apprentice,2025-03-07,2025-09-29
MEM-01956,WIZ-02745,GLD-10,adept,2025-09-29,
MEM-01957,WIZ-02746,GLD-07,apprentice,2026-04-29,
MEM-01958,WIZ-02747,GLD-09,APPRENTICE,2024-10-13,
MEM-01959,WIZ-02748,GLD-09,Apprentice,2026-05-22,
MEM-01960,WIZ-02750,GLD-01,apprentice,2026-06-15,
MEM-01961,WIZ-02752,GLD-05,Apprentice,2026-03-26,
MEM-01962,WIZ-02753,GLD-09,Apprentice,2025-10-16,2026-06-28
MEM-01963,WIZ-02753,GLD-09,adept,2026-06-28,
MEM-01964,WIZ-02754,GLD-01,Apprentice,2023-06-14,
MEM-01965,WIZ-02755,GLD-08,Apprentice,2023-11-30,
MEM-01966,WIZ-02757,GLD-03,apprentice,2024-11-16,
MEM-01967,WIZ-02758,GLD-05,apprentice,2025-01-29,
MEM-01968,WIZ-02759,GLD-05,apprentice,2023-04-14,
MEM-01969,WIZ-02760,GLD-01,Apprentice,2026-06-30,
MEM-01970,WIZ-02762,GLD-12,Apprentice,2026-03-09,2026-06-01
MEM-01971,WIZ-02762,GLD-12,adept,2026-06-01,
MEM-01972,WIZ-02763,GLD-11,apprentice,2026-05-20,
MEM-01973,WIZ-02765,GLD-12,apprentice,2024-10-09,
MEM-01974,WIZ-02766,GLD-04,apprentice,2025-10-02,
MEM-01975,WIZ-02767,GLD-09,Apprentice,2024-07-28,2025-01-15
MEM-01976,WIZ-02767,GLD-09,adept,2025-01-15,
MEM-01977,WIZ-02768,GLD-08,adept,2024-12-20,
MEM-01978,WIZ-02769,GLD-09,apprentice,2025-06-24,2025-11-04
MEM-01979,WIZ-02769,GLD-09,adept,2025-11-04,
MEM-01980,WIZ-02770,GLD-11,adept,2026-05-17,
MEM-01981,WIZ-02771,GLD-09,apprentice,2025-07-12,
MEM-01982,WIZ-02772,GLD-05,apprentice,2024-12-01,
MEM-01983,WIZ-02773,GLD-09,apprentice,2024-07-22,
MEM-01984,WIZ-02777,GLD-12,apprentice,2025-10-20,
MEM-01985,WIZ-02780,GLD-05,apprentice,2026-04-23,
MEM-01986,WIZ-02782,GLD-04,apprentice,2024-07-24,
MEM-01987,WIZ-02783,GLD-03,apprentice,2026-06-13,
MEM-01988,WIZ-02787,GLD-08,apprentice,2026-03-03,
MEM-01989,WIZ-02788,GLD-05,ADEPT,2023-12-10,
MEM-01990,WIZ-02789,GLD-08,apprentice,2025-10-28,2026-04-14
MEM-01991,WIZ-02789,GLD-08,adept,2026-04-14,
MEM-01992,WIZ-02793,GLD-04,Apprentice,2025-07-06,2026-01-28
MEM-01993,WIZ-02793,GLD-04,adept,2026-01-28,
MEM-01994,WIZ-02794,GLD-05,adept,2024-08-28,
MEM-01995,WIZ-02795,GLD-03,archmage,2024-04-17,
MEM-01996,WIZ-02796,GLD-11,apprentice,2023-12-03,
MEM-01997,WIZ-02797,GLD-10,adept,2024-02-13,
MEM-01998,WIZ-02801,GLD-06,Archmage,2024-06-24,
MEM-01999,WIZ-02802,GLD-11,apprentice,2025-10-02,
MEM-02000,WIZ-02803,GLD-02,adept,2025-10-18,
MEM-02001,WIZ-02805,GLD-02,Adept,2025-11-04,
MEM-02002,WIZ-02806,GLD-12,apprentice,2026-03-27,
MEM-02003,WIZ-02808,GLD-07,apprentice,2025-09-21,
MEM-02004,WIZ-02809,GLD-01,apprentice,2025-12-04,
MEM-02005,WIZ-02810,GLD-06,apprentice,2026-03-13,
MEM-02006,WIZ-02812,GLD-01,apprentice,2024-06-25,
MEM-02007,WIZ-02813,GLD-07,apprentice,2023-10-11,
MEM-02008,WIZ-02814,GLD-10,archmage,2024-09-17,
MEM-02009,WIZ-02815,GLD-08,adept,2024-02-21,
MEM-02010,WIZ-02816,GLD-03,Adept,2026-05-29,
MEM-02011,WIZ-02817,GLD-09,apprentice,2024-05-30,
MEM-02012,WIZ-02818,GLD-03,apprentice,2025-04-21,
MEM-02013,WIZ-02819,GLD-12,adept,2024-09-17,
MEM-02014,WIZ-02821,GLD-01,Adept,2025-11-05,
MEM-02015,WIZ-02822,GLD-11,apprentice,2026-01-27,
MEM-02016,WIZ-02823,GLD-12,apprentice,2025-12-01,
MEM-02017,WIZ-02824,GLD-02,APPRENTICE,2024-06-26,
MEM-02018,WIZ-02826,GLD-05,apprentice,2026-06-27,
MEM-02019,WIZ-02827,GLD-01,adept,2025-02-27,
MEM-02020,WIZ-02828,GLD-08,apprentice,2026-03-25,
MEM-02021,WIZ-02829,GLD-09,Adept,2025-03-18,
MEM-02022,WIZ-02830,GLD-04,APPRENTICE,2023-08-26,
MEM-02023,WIZ-02832,GLD-09,apprentice,2025-10-30,
MEM-02024,WIZ-02835,GLD-08,apprentice,2024-03-26,
MEM-02025,WIZ-02836,GLD-06,apprentice,2026-03-28,
MEM-02026,WIZ-02837,GLD-07,Apprentice,2023-08-10,
MEM-02027,WIZ-02839,GLD-10,apprentice,2023-07-31,
